Time,X_actual,Y_actual,Z_actual,X_desired,Y_desired,Z_desired
-424.243981207218,-0.0806745779009028,-0.00552641463548567,-0.373452070842973,0.240269502511364,0,-0.413423371543482
-428.066469523459,-0.115903151058111,-0.00544361893678614,-0.363603678552916,0.240227760048017,0,-0.413388561103469
-431.773055240598,-0.148648771404626,-0.00532539044539621,-0.350929315164647,0.240186175540249,0,-0.413353960766282
-436.11309511359,-0.178431332920063,-0.00517907777184101,-0.336088255255681,0.240144912233815,0,-0.413319704529443
-440.006398610004,-0.204832616697913,-0.00501382725259572,-0.319883320898987,0.240104419728225,0,-0.413286162160844
-443.276287242614,-0.228414600582755,-0.00483295750520649,-0.302540440349633,0.240063876179427,0,-0.413252650467205
-447.695507433498,-0.24903692062041,-0.00464382098805765,-0.284686549745802,0.240023687160827,0,-0.413219503432283
-451.351872659511,-0.266984765070639,-0.00445027154729385,-0.266618034299091,0.239983672544845,0,-0.413186570661379
-455.223037039767,-0.282437368178048,-0.00425649114024578,-0.248671090305314,0.239943934107496,0,-0.413153934324685
-458.860455904759,-0.295659573542044,-0.00406503542702395,-0.231038693850669,0.239904420931228,0,-0.413121550903689
-462.50362013955,-0.306871614241892,-0.00387828609843352,-0.21390567859493,0.239865204969654,0,-0.413089477641886
-465.962935301668,-0.316295404219624,-0.00369793498753836,-0.197400126807694,0.239826350496919,0,-0.413057765065312
-469.307479121243,-0.324219189075709,-0.00352332407105159,-0.181441121433467,0.239787510204259,0,-0.413026128399141
-473.076575396244,-0.330791502326872,-0.00335562930452843,-0.166120102519653,0.239748801886284,0,-0.412994662871332
-476.559644866514,-0.336148681339343,-0.0031960122108882,-0.151530439599551,0.239710423646335,0,-0.412963528035154
-479.748600147091,-0.340486298152124,-0.00304308254962967,-0.137534708366808,0.23967200423883,0,-0.412932421667776
-483.422063363264,-0.343928791805996,-0.00289642926185881,-0.12408601751231,0.239633401068211,0,-0.41290122851995
-487.211931402707,-0.346526435481701,-0.0027586985247716,-0.111419158079239,0.239595334856845,0,-0.412870529790604
-489.935535054312,-0.348425227183974,-0.00262749851694556,-0.0993066057351725,0.239557193788463,0,-0.412839830651134
-493.45514048177,-0.349693869468918,-0.00250359362034137,-0.0878102262502427,0.239519232064985,0,-0.412809335139978
-496.536228767715,-0.350408830357315,-0.00238702418691428,-0.0769244876316103,0.239481523791796,0,-0.412779101466187
-499.501121756607,-0.350640471175641,-0.00227708531954141,-0.0665718304225742,0.239443892193114,0,-0.412748986826701
-502.64976086944,-0.350444253934244,-0.00217366006554336,-0.0567253367469653,0.239406322472366,0,-0.412718978763081
-505.756994445982,-0.349867384258722,-0.0020765502551151,-0.0473443243178517,0.239368740040558,0,-0.412689017290044
-508.891569345681,-0.348953881474317,-0.00198609758523074,-0.0384318161569247,0.239331242272648,0,-0.412659179581101
-511.815644564904,-0.347755879874628,-0.00190327842537459,-0.0300456470545414,0.239294192862617,0,-0.412629753556602
-514.313025192607,-0.346289795083177,-0.00182710842376731,-0.0220268375662447,0.239256993811005,0,-0.412600263319199
-517.506967208007,-0.344583008766028,-0.00175847052949904,-0.014368378540267,0.239219676196952,0,-0.412570733820238
-520.501041487912,-0.342701703586202,-0.00169984493134502,-0.00720516352949289,0.23918302065143,0,-0.41254178131634
-522.773215087233,-0.340596553390749,-0.00165113216805801,-0.000247428566779365,0.239145623649,0,-0.41251229712864
-526.433306922632,-0.338371573313121,-0.00161791481741382,0.00624463323980934,0.239108967448393,0,-0.412483449623286
-528.334785107988,0.355228496464941,0.0170911120620454,0.0108729327715574,0.239072205071555,0,-0.412454570626396
-531.248610325508,0.354535668231685,0.0215116093117893,0.00422864027471923,0.239035247372798,0,-0.412425590491476
-534.144558798939,0.353354200850143,0.029195707244795,-0.00224051917501769,0.238998353427003,0,-0.412396712392032
-536.64256577253,0.350825029503869,0.0452802660485093,-0.00837748226240656,0.238962196214487,0,-0.412368461163356
-538.45750631125,0.337344081207479,0.101676449877312,-0.013660676843404,0.238925987732063,0,-0.412340219439403
-541.134160391565,0.219942055934143,-0.269190452529867,-0.00816165836201958,0.238889580610546,0,-0.412311872550173
-543.845517881537,0.344905766540675,-0.0635114578535306,-0.0256104165265191,0.238853291212698,0,-0.412283666746551
-546.161336208929,0.347712782955291,-0.0353083627288151,-0.0318086943458808,0.238817166605384,0,-0.412255637801499
-548.425660600097,0.347219988077839,-0.0243862285325115,-0.0375663950178451,0.238780958640453,0,-0.412227592781309
-550.885964849312,0.346009231497103,-0.0186369069145074,-0.0431196048772979,0.238744924400857,0,-0.41219973040106
-553.194171801668,0.344480592665127,-0.0150806486006402,-0.0485493341908487,0.238708873389377,0,-0.412171902825202
-555.532171753807,0.342735493982394,-0.0126587623168552,-0.0538946642526558,0.238672653335723,0,-0.412143992661798
-557.93194509135,0.340837325651805,-0.0109250873034555,-0.0590948203325364,0.238636734723654,0,-0.412116361969418
-559.845031551998,0.338798555210263,-0.00961986920196752,-0.0641770809913665,0.238600974769279,0,-0.412088899789933
-561.92549476695,0.336592252573438,-0.00858798618513141,-0.0692267106461623,0.238564788146954,0,-0.412061156923353
-564.44934177707,0.334268169241715,-0.00776830895260527,-0.0741395684990226,0.238528934182378,0,-0.412033715483429
-565.088857394208,0.332989358559431,-0.00739858524422035,-0.0766918873007138,0.238510047382784,0,-0.412019278648124
-550.757756819916,0.332989358559417,-0.00739858524421959,-0.0766918873007421,0.238510047382784,0,-0.412019278648124
-539.17327281644,0.330495403669458,-0.00679707842900754,-0.0814034137268371,0.238474699021685,0,-0.411992292967528
-573.287137364812,0.32786658958001,-0.00628961683392068,-0.0860371854820188,0.238439297653057,0,-0.411965311289637
-572.00682655586,0.326434915206363,-0.00605134843997124,-0.0884366010969821,0.238420673659953,0,-0.41195113453426
-558.820402786415,0.324973746410278,-0.00582684131149951,-0.0908060521647604,0.238402035033175,0,-0.411936958886678
-561.251982341229,0.323444863518494,-0.00561203368188957,-0.0932028201344794,0.23838295944458,0,-0.411922463562887
-564.075509611136,0.320768549476067,-0.00528293839136038,-0.0972072266672716,0.238350648798452,0,-0.411897940191244
-574.66161228208,0.320583292393717,-0.00526206970639563,-0.0974759789486785,0.238348459949851,0,-0.411896280204412
-550.281637264506,0.320583292393699,-0.005262069706393,-0.0974759789487045,0.238348459949851,0,-0.411896280204412
-553.224160728559,0.317503662094179,-0.00494537843588859,-0.101796207238482,0.238312907081751,0,-0.411869340907433
-583.821406766504,0.314314219806738,-0.00466755082694535,-0.106000594217647,0.238277611792726,0,-0.411842640286174
-583.050108672565,0.310989415487549,-0.00441987493651886,-0.110134497303293,0.238241915619837,0,-0.41181568028858
-584.554008587538,0.306844399119892,-0.00415741990590072,-0.11498294876105,0.238198309696083,0,-0.411782805955452
-591.595287037333,0.302590978907903,-0.00392950817855328,-0.119639168996577,0.238154465509234,0,-0.411749817750459
-592.34787382922,0.298284470858584,-0.00373186351158363,-0.124055171547215,0.238110879257974,0,-0.411717088615046
-593.199643893396,0.293871589462173,-0.00355653714403907,-0.128296311007213,0.238066941775665,0,-0.411684160978696
-594.617402914792,0.28938049266813,-0.00340066298406389,-0.132341981767554,0.238022873515747,0,-0.411651200776115
-595.881564155727,0.284813088228639,-0.00326098703356771,-0.136198264276726,0.237978628532116,0,-0.411618173974013
-597.160525393196,0.280204360906332,-0.00313577704517821,-0.139844987411741,0.237934476956887,0,-0.411585282046837
-598.251446304025,0.275537420147144,-0.00302226592242244,-0.143304854755812,0.237890187890982,0,-0.411552352727268
-599.46696141062,0.270812962528004,-0.00291868618110271,-0.14658416039393,0.23784570299572,0,-0.411519343024969
-600.654448986042,0.266051303602844,-0.00282397007601869,-0.149675975106244,0.237801147344267,0,-0.411486345986467
-601.904013926142,0.261235381133884,-0.00273652845146601,-0.152597767408169,0.237756295216397,0,-0.411453194903314
-603.020891028025,0.256431551968884,-0.00265643067265676,-0.155317716202266,0.23771169662348,0,-0.411420296046194
-603.803841927165,0.251584471467789,-0.00258178866822472,-0.1578752802781,0.237666770049852,0,-0.411387220265353
-604.840553925218,0.246717490573251,-0.00251221868791896,-0.160263493594053,0.237621665428513,0,-0.411354078696583
-605.713197290154,0.241844074947968,-0.00244723219830985,-0.162482393557477,0.237576440349289,0,-0.411320913954924
-606.496808776479,0.236963023001711,-0.00238622308072456,-0.164539068526519,0.237531016299622,0,-0.411287668808229
-607.244425451519,0.232098708486645,-0.0023289715711203,-0.166430225288198,0.237485553443983,0,-0.411254460643894
-607.871684143955,0.227197444752007,-0.0022744266136367,-0.168181683337318,0.237439480038566,0,-0.411220872885694
-608.634649893255,0.222336672501808,-0.00222307246275923,-0.169771250904887,0.237393454578516,0,-0.41118738644258
-609.055496583666,0.217524587187187,-0.0021746053118739,-0.171205002241758,0.23734749321958,0,-0.41115401247392
-609.440927223349,0.212706442513809,-0.00212817111251215,-0.172505366901543,0.237301005286259,0,-0.411120322712728
-610.130120093379,0.207924333416401,-0.00208392310694446,-0.173666083705405,0.237254325551981,0,-0.411086560957986
-610.431224255577,0.203176781719942,-0.00204160640877134,-0.174693847424699,0.237207372538114,0,-0.411052668920893
-610.682765063934,0.198472336223126,-0.00200108520418352,-0.175592984832876,0.237160163272204,0,-0.411018659670455
-610.840620337595,0.193863718132247,-0.00196260559063816,-0.176361448928516,0.23711317202494,0,-0.410984874589664
-610.823266845769,0.189311932320889,-0.00192565734136534,-0.177013798059617,0.237065949690563,0,-0.41095099045501
-610.847793287412,0.184824621501657,-0.00189015369640708,-0.177555462870701,0.237018515524069,0,-0.410917021668279
-610.786760065614,0.180366425901929,-0.00185569291343549,-0.177996018273021,0.236970424647574,0,-0.410882651132564
-610.703621610735,0.176001816685717,-0.00182266012608808,-0.178335088972225,0.236922308346781,0,-0.410848331119204
-610.428951432322,0.171706342223896,-0.00179076265127514,-0.178581579920959,0.236873844780655,0,-0.410813832494513
-610.124226154205,0.167493032169759,-0.00176000680824916,-0.178741123281375,0.236825123235641,0,-0.410779219738658
-609.717969990903,0.163387097165147,-0.00173049220783689,-0.178820000308511,0.236776392968798,0,-0.410744670124803
-609.402901702313,0.159386844344948,-0.00170213096391976,-0.178825845404065,0.236727603248826,0,-0.410710147456763
-608.832163176832,0.155464293283146,-0.00167466432632847,-0.178765262921264,0.236678367983774,0,-0.410675379242951
-608.192208404285,0.151612042044974,-0.00164799360913929,-0.178643660205845,0.236628528501243,0,-0.410640255291926
-607.449134696976,0.147871902617308,-0.00162236534794026,-0.178468592347917,0.236578577705371,0,-0.410605124117849
-606.608741315537,0.144253543265076,-0.0015978052517728,-0.178247739599402,0.2365286295241,0,-0.410570065694142
-605.693651924062,0.140727738998721,-0.00157408366234018,-0.17798592665816,0.236478254217025,0,-0.410534778905182
-604.674356468527,0.137303307651328,-0.00155123685062434,-0.177689868366351,0.236427537642118,0,-0.410499325139823
-603.556938318924,0.133954689678581,-0.00152907827854827,-0.177363068721877,0.236376045557037,0,-0.410463402829544
-602.298348319044,0.130739735140415,-0.00150797739832657,-0.177017343086777,0.236324639489827,0,-0.410427614076149
-601.031884315698,0.12764412616888,-0.00148782824145609,-0.176657822237524,0.236273105310517,0,-0.410391809488918
-599.840202025581,0.124639022292099,-0.00146843902764312,-0.176287108938108,0.236220939197696,0,-0.410355640245848
-598.280765743061,0.121730402166837,-0.00144985042031096,-0.175911609416288,0.236168196943743,0,-0.410319147210173
-596.61676762098,0.11893012658408,-0.00143214270069574,-0.175538681282074,0.236115065322707,0,-0.410282461273453
-594.885370942796,0.116264756175086,-0.00141548763537852,-0.175177787431762,0.236062073368857,0,-0.410245947834242
-593.16141706349,0.113692443458044,-0.00139963206538574,-0.1748289847831,0.23600839915635,0,-0.410209041296768
-591.13331141462,0.111216010949164,-0.00138460958553844,-0.174498302418421,0.235954057160845,0,-0.410171754097304
-589.001844030453,0.108864529895126,-0.00137061082564937,-0.174195131981767,0.235899694838028,0,-0.410134531543939
-586.937935059971,0.106621349706608,-0.00135755066605852,-0.173922599198051,0.235844965548006,0,-0.410097136683432
-584.658607208206,0.104485198911173,-0.00134544036741533,-0.173685810386873,0.235789851707529,0,-0.410059558683211
-582.448474363027,0.102453816857864,-0.00133428802597166,-0.173489706768185,0.235734307346499,0,-0.410021767516211
-579.917059286409,0.100523089954574,-0.00132409515006557,-0.173339129904548,0.235678222602499,0,-0.409983690087396
-577.232273821368,0.0987047063839946,-0.00131494588771467,-0.173239863807074,0.235621966510929,0,-0.409945578031335
-574.573544158314,0.0969915773470878,-0.00130682527039831,-0.173196003811949,0.235565372267156,0,-0.409907318984629
-571.709406783038,0.0953694161509386,-0.00129969608256667,-0.173212457489114,0.235507959386591,0,-0.409868590179114
-568.502528288277,0.0938425794482735,-0.00129361537178973,-0.173295094810317,0.235449835060877,0,-0.409829466794831
-565.20228988749,0.092411396276192,-0.00128862309493678,-0.173449800235007,0.235390972408162,0,-0.409789933442381
-561.737515861061,0.0910792452934019,-0.00128477008383612,-0.173682064866205,0.235331477869728,0,-0.409750064144244
-558.203724329938,0.0898612759104389,-0.00128212208117245,-0.173993088882161,0.235272099147724,0,-0.409710360592482
-555.091959431562,0.0887403883450413,-0.00128066391187481,-0.174390988326529,0.235212072058372,0,-0.409670312479007
-551.238032948258,0.0877225143920979,-0.00128043693113988,-0.174878654759297,0.235151716580721,0,-0.409630134931854
-547.425649300029,0.0868008135189288,-0.00128147792920579,-0.175464871909102,0.235090604392219,0,-0.409589544712416
-543.190957319276,0.0859750200145876,-0.00128384806737846,-0.17615793396813,0.235028578765824,0,-0.409548440924784
-538.704001377852,0.085249700815106,-0.00128760067435463,-0.176962820939206,0.234965816612937,0,-0.409506943972439
-534.178285189,0.0846300996121426,-0.00129275826061952,-0.177880597803756,0.234902686410774,0,-0.409465299417345
-529.719661114289,0.0841148058537924,-0.00129938189792938,-0.17892025063438,0.234838955134821,0,-0.409423355163966
-524.920329311674,0.0837051819618493,-0.00130753315594211,-0.180089517124976,0.234774552382397,0,-0.409381067188383
-519.866774010868,0.083401313704381,-0.00131737027524671,-0.181408359633607,0.234708864126499,0,-0.409338036197258
-514.416282193697,0.083211797892891,-0.00132875171734602,-0.182857027367741,0.234643224981308,0,-0.409295138699006
-509.603775364391,0.0831356544182466,-0.00134186215428653,-0.184459385879377,0.234576816575208,0,-0.409251840890686
-503.919964510345,0.083176901521363,-0.00135680634021432,-0.186227543577389,0.234509512458162,0,-0.409208063547659
-497.96772264778,0.0833398264216119,-0.001373630600092,-0.188166672875174,0.234441475162217,0,-0.409163915528853
-492.007199679261,0.0836248531343035,-0.00139220079055259,-0.190262232300103,0.234373454764048,0,-0.409119884549333
-486.438322386125,0.084040512827058,-0.00141290993623313,-0.192559333174712,0.234304273952465,0,-0.409075210511017
-479.650353953317,0.0845869878803955,-0.00143561679652823,-0.195043048751048,0.234234710546389,0,-0.409030398630056
-473.412237712976,0.0852678464019394,-0.00146041308791712,-0.197725024237596,0.23416469165768,0,-0.408985403224955
-467.123248040723,0.0860776641448076,-0.00148710336392585,-0.200586445460474,0.234094900082618,0,-0.408940662909156
-461.007927319279,0.0870440640579347,-0.00151655074895847,-0.203722022698699,0.234023359157815,0,-0.40889491339925
-452.879414674819,0.088137783326626,-0.00154786345075786,-0.207039800848551,0.233952464966649,0,-0.408849688838335
-447.000231085898,0.0893746624277413,-0.00158157256366265,-0.210600293544438,0.233881111702564,0,-0.408804282651599
-439.712633567992,0.0907564308134897,-0.00161779490873777,-0.214420764770344,0.233809265762015,0,-0.408758674964954
-432.274042174374,0.0922765734417876,-0.00165647820010235,-0.218501994163682,0.233737221589944,0,-0.408713053586279
-425.007892378766,0.0939270866108255,-0.00169759682715261,-0.222849189361423,0.233665174847753,0,-0.40866754216575
-417.840183387404,0.0956874887397475,-0.00174088447289005,-0.227443796234282,0.233593675457775,0,-0.408622486120202
-411.342359751889,0.0975464983362852,-0.00178637200866908,-0.232300557765663,0.233522711887461,0,-0.408577875019387
-404.543463469628,0.0994888970670151,-0.00183406167990169,-0.237433536354522,0.233452320510925,0,-0.408533728568554
-397.711246004515,0.101498267421096,-0.00188400599617571,-0.242865103422813,0.233382464694736,0,-0.408490020688866
-390.773952461589,0.103553294378499,-0.00193623121161666,-0.248618394806768,0.233313149803819,0,-0.408446751757367
-383.789813359908,0.105629396673117,-0.0019907960330491,-0.254724524856361,0.233244338271257,0,-0.408403895465394
-376.710968367208,0.107695286354008,-0.0020477256297166,-0.261216292311561,0.23317603301864,0,-0.408361450897998
-369.590543532712,0.109713902607205,-0.00210706301224531,-0.268135104195153,0.233108205292016,0,-0.408319397553785
-362.389997927323,0.111639067865363,-0.00216881056366147,-0.275525730635774,0.233040856172801,0,-0.408277733571179
-355.317054301498,0.113415241150686,-0.00223296648985735,-0.283442275145674,0.232973962178371,0,-0.408236441978801
-348.001687450561,0.11497450093139,-0.00229949478553885,-0.291946956778926,0.232907494917994,0,-0.408195502952028
-340.608256633508,0.116233053995459,-0.00236827604318474,-0.30110649292678,0.232841448230904,0,-0.408154910501938
-333.167792392321,0.117088620642609,-0.00243909890627453,-0.310993804497092,0.232775814899281,0,-0.408114658058796
-325.674802274872,0.11741665894352,-0.00251165027200847,-0.321690800830281,0.232710559591851,0,-0.408074721936172
-318.093681746646,0.11706560936992,-0.00258537487114168,-0.333272418441999,0.232645696601205,0,-0.408035108934271
-310.492232552406,0.115853244134561,-0.00265952056056374,-0.345817973887939,0.232581184694344,0,-0.407995792004535
-302.790156370918,0.113564447827391,-0.00273293489818278,-0.359383583684848,0.232517027911208,0,-0.407956771839744
-295.052718670373,0.109950124917296,-0.00280406178024395,-0.374004633796539,0.232453185798373,0,-0.407918022159644
-287.375299896432,0.104738485704477,-0.00287073175067217,-0.389655352040218,0.232389663434605,0,-0.40787954445912
-279.525813281469,0.0976763447910844,-0.00293000372047259,-0.406186809039373,0.232326625383369,0,-0.407841436545944
-271.891995594705,0.0885345589222518,-0.00297859967789936,-0.423396930611415,0.232264007847453,0,-0.407803657825273
-264.060436288047,0.0771007160640091,-0.0030129726868344,-0.441066912165778,0.232201357247191,0,-0.40776593356375
-255.53295564968,0.0635298752209219,-0.00302896185684497,-0.458550868793895,0.232139253752315,0,-0.407728611817906
-247.922786526222,0.0481315547709111,-0.00302370996984039,-0.47531943424276,0.232077519854169,0,-0.407691583937171
-240.074342124559,0.0318373657840187,-0.00299651330536613,-0.490556112108625,0.232017130984484,0,-0.40765543167675
-241.444900706469,0.0318373657839611,-0.00299651330536591,-0.490556112108683,0.232017130984484,0,-0.40765543167675
-335.569937321969,0.0309509939053123,-0.00299445100376743,-0.491325858018069,0.232013912873648,0,-0.407653507035237
-319.624926595715,0.0309509939052393,-0.00299445100376816,-0.491325858018131,0.232013912873648,0,-0.407653507035237
-318.220441055603,0.0258326010798664,-0.00298139327340885,-0.495667608036616,0.231995369777497,0,-0.407642420794195
-283.435259986933,0.020714916252958,-0.00296637464123978,-0.499845043864817,0.231976817484644,0,-0.407631335439448
-279.850749677306,0.0106065201481745,-0.0029307910950308,-0.50767751810385,0.231939685311773,0,-0.40760916739059
-242.502438210575,-0.00448888870647024,-0.00286143052003816,-0.518570606453969,0.231880990908023,0,-0.407574178525691
-208.90600118712,-0.00766659643901935,-0.00284391904906759,-0.520778405737932,0.231867750538603,0,-0.407566294452639
-286.93829547962,-0.00766659643908407,-0.00284391904906807,-0.520778405737976,0.231867750538602,0,-0.407566294452639
-294.358011331423,-0.0207830521923185,-0.00275705833258952,-0.529798618687587,0.231807096899782,0,-0.407530218914525
-183.081271273837,-0.0310920229333451,-0.00266272297461709,-0.537220303883447,0.231746585533462,0,-0.407494295003482
-183.357855487881,-0.038569827932491,-0.00256439678384025,-0.543318539112918,0.231686338775526,0,-0.407458594354654
-178.497235497522,-0.0433427353759001,-0.0024657885473689,-0.548304957241739,0.231626790965247,0,-0.40742337245886
-172.925611213811,-0.0455208221039753,-0.00236718364136946,-0.552502633279645,0.231566729025814,0,-0.407387911187216
-164.448463912806,-0.0451800645375436,-0.00226977463881221,-0.556056640061058,0.231506083253644,0,-0.407352170859138
-155.546581182051,-0.042477707949695,-0.00217422406571712,-0.559050672856683,0.23144488911715,0,-0.407316173908062
-146.419542116568,-0.0376067543205177,-0.00208056799071835,-0.561525356064325,0.231383071199444,0,-0.407279877569229
-136.899535126992,-0.0307692611300009,-0.00198868699259673,-0.563479501149693,0.23132060369373,0,-0.407243268458106
-127.246442338157,-0.0221588013113726,-0.00189836016709519,-0.564884354554865,0.231257442331422,0,-0.40720632251916
-117.190495600729,-0.0119988551399152,-0.00180976589202985,-0.565689656238871,0.23119380288801,0,-0.407169167576368
-107.668374407042,-0.00090358820544084,-0.0017259142240859,-0.565849238087002,0.231131955428138,0,-0.407133126475926
-102.164655551416,0.0110204960499709,-0.0016456116577306,-0.565369712842405,0.23107107167953,0,-0.407097711765557
-94.9617485511721,0.0233876228088699,-0.00157010313016099,-0.564268506193347,0.231012036788328,0,-0.407063433598877
-89.3883184331427,0.036224755868112,-0.00149835740697168,-0.562542239930479,0.230953874546774,0,-0.40702972070014
-81.9378648936461,0.0493878389561337,-0.00143082184173188,-0.560197321775667,0.230896622822766,0,-0.406996592096457
-74.7812587756818,0.0626678284303999,-0.0013684200064777,-0.557267102565201,0.230840660782625,0,-0.406964263732717
-68.3247797068295,0.0761866211387786,-0.00131074596987599,-0.553715819651778,0.230785052075967,0,-0.406932192108359
-60.105470170859,0.0898286249087652,-0.00125879426602397,-0.549556244397035,0.230729934931725,0,-0.406900455535211
-52.3510744136401,0.103453130192275,-0.00121374020467584,-0.544822985418587,0.230675570662231,0,-0.406869202535579
-45.2320732365158,0.117102018698046,-0.00117632181664201,-0.539493536732244,0.230621522748858,0,-0.406838180492201
-37.1340555898944,0.130726547967968,-0.00114787392051875,-0.533574067761846,0.230567746937021,0,-0.406807363009579
-29.0634868718491,0.144206230348577,-0.00113004252313945,-0.527110329744862,0.23051450168848,0,-0.406776896937499
-21.6168094994979,0.157390121757596,-0.00112445770927901,-0.520182317316863,0.230462190329219,0,-0.406747010933414
-15.3179991036547,0.169735608743593,-0.00113201996683708,-0.513127795672363,0.230412827033829,0,-0.406718850578959
-20.38811556894,0.169735608743726,-0.00113201996683742,-0.513127795672284,0.230412827033828,0,-0.406718850578958
-107.236575002672,0.179944597343658,-0.00114946087230107,-0.506860703449334,0.230371614320399,0,-0.406695370576476
-17.3934888466033,0.179944597343791,-0.00114946087230107,-0.50686070344925,0.230371614320399,0,-0.406695370576475
-96.971433175508,0.185307053855969,-0.00116331948687634,-0.503405325177021,0.230349790212247,0,-0.406682948063865
-46.9669258114817,0.185307053856103,-0.00116331948687677,-0.503405325176933,0.230349790212246,0,-0.406682948063865
-86.5618950453743,0.190638277360807,-0.00118069296868652,-0.499854828098455,0.230327954474423,0,-0.406670526728462
-36.1362817916097,0.195935350742728,-0.00120184317914381,-0.496210249918185,0.230306107108031,0,-0.406658106570895
-31.5499448955681,0.20641567766113,-0.0012566245663916,-0.488643376339108,0.230262377493953,0,-0.406633269791776
18.4248909897982,0.218474455140302,-0.00134490740692654,-0.479319905732123,0.230211093466212,0,-0.406604181979737
36.3526346692655,0.229961108635026,-0.00145900933545971,-0.469781650925386,0.230160762494714,0,-0.406575676140126
38.0710769388241,0.240682560281188,-0.00159790846527826,-0.460254572108263,0.230111945836718,0,-0.406548067003452
40.1390640270602,0.251018349415357,-0.00176992306781621,-0.450450411530274,0.230062945681369,0,-0.406520392613885
46.3593647611849,0.260960440680939,-0.00198112597524871,-0.440393338647453,0.230013741591896,0,-0.406492641749774
52.8244533314461,0.270523543849763,-0.00223968726764391,-0.430083834699769,0.229964202705218,0,-0.406464741103798
59.6237811330787,0.279658807840646,-0.00255386838314375,-0.419593112364691,0.229914539568146,0,-0.406436809661643
66.1194573292682,0.288435508331625,-0.0029386779665537,-0.408857634243695,0.229864327272187,0,-0.406408609105273
73.4733786214343,0.296788566291153,-0.00340768270945934,-0.397972485675146,0.229813891449904,0,-0.4063803230952
80.1371762015767,0.304689753263958,-0.00397887621210625,-0.387001470185351,0.229763406160675,0,-0.406352049431039
86.5582922967734,0.312193183704654,-0.00468293671306121,-0.375893999967154,0.229712524992077,0,-0.406323594494991
93.650852078359,0.31927359235881,-0.00555478750867149,-0.364708764242922,0.229661411038994,0,-0.406295050101219
100.415503248391,0.32596033014815,-0.00665073416059874,-0.353419572884488,0.229609845857419,0,-0.406266294931572
107.53144739974,0.33220049501687,-0.00803576915579539,-0.342138803705806,0.229558254446558,0,-0.406237566408932
113.868722403146,0.338047628403237,-0.00983280977086312,-0.330788259942607,0.22950620630458,0,-0.406208625239
120.996353366361,0.343470380157225,-0.012210028429584,-0.319431748397525,0.229453946939094,0,-0.406179608586706
127.549525196914,0.348478127740641,-0.0154698921513349,-0.308026036565747,0.22940128155791,0,-0.406150408885511
134.538673967389,0.353041119448721,-0.02015226744155,-0.296533908942536,0.229348157925351,0,-0.406120998063573
141.493196090474,0.357023097253584,-0.0272392894759714,-0.28498884828661,0.229295158232353,0,-0.406091698686751
147.461382212197,0.360181227142008,-0.039246336180305,-0.272924434139841,0.229241590814494,0,-0.40606212876732
154.650076510183,0.361169970302354,-0.0634516391713392,-0.259006560909471,0.229187723663598,0,-0.406032437133882
161.241386823119,0.347513602065031,-0.137412803644073,-0.230464541762348,0.229133724321541,0,-0.406002716499489
167.569186759644,0.958106554554262,0.510727021417418,-0.822469749782988,0.229079245879479,0,-0.405972776511218
174.439675163358,0.324291167825455,0.19626888386437,-0.185586192601946,0.229024560984639,0,-0.405942767681429
180.803827604667,0.365286943276887,0.0944862366340583,-0.211343615746724,0.228969412395273,0,-0.405912549499955
187.558029530468,0.372678047274703,0.0664058537625578,-0.205870823124577,0.228914004324518,0,-0.40588223458218
193.982158865049,0.376264015369443,0.0530982894246726,-0.197204938627267,0.22885773141092,0,-0.405851492937439
201.200334782506,0.378539011320203,0.0455581735008647,-0.187854697036857,0.228801481623405,0,-0.405820810526417
206.978144067456,0.380136872444234,0.040792929539347,-0.178327939752876,0.22874492806529,0,-0.405790009208144
213.34934534439,0.381274314713088,0.037597587156939,-0.168785281890037,0.228687885895224,0,-0.405758989116398
219.893623892899,0.382039121419911,0.0354103601223558,-0.159389393780546,0.228630827920947,0,-0.405728007815737
225.690267244778,0.382490726456358,0.0338903789571998,-0.150095185639816,0.228573215628721,0,-0.40569677343241
232.308632722222,0.382657388968396,0.0328590647466371,-0.140943524481708,0.228515126970317,0,-0.405665329331289
238.725463221048,0.38255867228597,0.0322027450201166,-0.131928848304922,0.228456396822101,0,-0.405633587345257
245.271086229061,0.382212425085753,0.0318551017386017,-0.123156633542585,0.228397626757242,0,-0.405601873275196
250.907333349514,0.381629908320146,0.0317662328115696,-0.114560796214953,0.22833830831678,0,-0.405569913290989
257.318748379919,0.380817890025969,0.0319116531895387,-0.106131005497154,0.228278283789811,0,-0.405537623814544
263.805901988548,0.379792412199378,0.0322770304095605,-0.0979497824618482,0.228218076189469,0,-0.405505287126774
269.447317263456,0.378556342965068,0.0328615047594963,-0.0899777805388741,0.228157343361705,0,-0.405472720163062
275.584280175432,0.37712446117623,0.0336688134206527,-0.0822688628021686,0.22809644606679,0,-0.405440117052357
281.192013918077,0.375489463905876,0.0347247505837357,-0.0747630316625842,0.228034851960879,0,-0.405407193686528
287.47455869668,0.373661789362953,0.0360563911190457,-0.0675062703076487,0.22797286633442,0,-0.405374114440299
293.246890577451,0.371638099969086,0.0377134271078399,-0.060490693893139,0.227910358776243,0,-0.405340810684877
299.099588888955,0.36943405009624,0.0397456323972585,-0.053780862798922,0.227847866474983,0,-0.405307569070965
304.22388173411,0.367024068786371,0.0422616296937808,-0.0473267170138163,0.227784887372777,0,-0.405274122930191
309.986799665529,0.364388839396511,0.0454009959455929,-0.0411382885953006,0.227721449612231,0,-0.405240488214372
